用户,是否看过,评分,评论时间,有用数,评论
掉线,看过,推荐,2019-10-23 19:53:13,3,【C】预期太低所以觉得挺好看的，故事不用说了弱智的很，种族歧视主题也没啥意思。但导演水平居然挺不错，几段交叉剪辑很带感，居然搞出了点史诗味。另外玛琳菲森变成乌鸡时，我脑中情不自禁响起数码宝贝超进化BGM。
扭腰客,看过,很差,2019-10-19 10:49:05,4,除了视觉奇观一无是处……
傲游2017,看过,还行,2019-10-18 18:32:59,9,"沉睡魔咒2:婆家抢媳妇之战，迪士尼真人部门日常无剧情有画面和嗑美颜，当然还有片尾曲。看了双子杀手在看这个，感觉技术是真心越来越成熟，但是越来越没剧情，在影院日常放松的绝对佳品。p.s 菲佛气质完全秒杀朱莉,公主简直就是傻白甜没别的了。"
有寂,看过,较差,2019-10-22 21:53:51,4,强烈建议电影分级：十六岁以上禁止观看。和隔壁李安对比一下，迪士尼就是纯粹占着资源不办事的典型啊，已经快变成造粪机了，职业将观众变弱智。这种故事动画片拍拍好了，做成真人版不就是来讨骂的？以及豆瓣标签第一个女性是什么意思，片子里三个主要女性：终极圣母癌、魔物娘、山羊。请对号入座。还有个董存瑞和把弹钢琴弹成吸冰毒的。
深夜声噎,看过,很差,2019-10-20 22:51:07,2,在HK睇小丑映前睇到这续集的诚实预告片就知道不行，垃圾boring至死迪士尼，还无良3D，减一星，以后只要不是高帧率的3D都太没必要了，再来减两星。
许鑫NixUx🌈,看过,力荐,2019-10-18 17:37:37,4,1.片中各种俯冲镜头看得我这恐高症患者有点怕怕的；2.人物的各种脸部特写过于真实，朱丽依旧是最美的；3.“正智”正确贯穿始终，里面的东方面孔（指环王精灵族错觉）和多色人种依旧是美国电影的大方向，一片大同社会的和谐以及冥想思想、朱丽片尾的水墨裙子还是看到了迪士尼对中国市场的用心；4.坏皇后暗示希拉里？5.朱丽片尾好几次落泪让我真的被感动了呀，忍不住想哭，尤其是凤凰涅槃那段；6.朱丽整体造型美爆了！7.迪士尼电影里面的男主真的都成了“配饰”了……8.还是觉得教母和公主才是真爱，那个隔海相望彼此的镜头，还有各种两人对视的面部描写。
武侠小王子,看过,还行,2019-10-26 14:35:17,0,哥特女王绝非浪得虚名。
恶猫的步调,看过,还行,2019-11-11 21:18:20,2,玛琳菲森被救回cave那段，where does it lead，To your cave，step forward into your cave，you're going deeper into your cave，and you're going to find your power animal，“slide”，好的，玛琳菲森变成了凤凰，然后滑了一地。跟搏击俱乐部成功混剪。
UrthónaD'Mors,看过,还行,2019-10-18 16:34:12,3,朱莉和范宁负责美就够了，以及自己养大的熊孩子吃里扒外了怎么办？当然是选择原谅她啊…（所以散发着绿绿的光）人生赢家是王子的爹啊，睡一觉啥都有！真的，最后的最后我怎么这么可怜这个酱油王子和死去的精灵们呢？精灵们死去也就算了怎么还当天结婚，这和坟头蹦迪有什么差别？？？？还有这群暗夜族和公主一样都是铁憨憨啊，真的太傻了知道要死还疯狂向前冲，服气
feeling,看过,还行,2019-10-18 22:01:26,5,影19294：莫名其妙的就知道大军将至。不深究。公主傻白甜，气死老母。精灵们可爱，不过朱莉气场一直在线，与族长飞行一刻是真美。黑色凤凰涅槃，一袭黑色在缤纷世界真正的女王。
桃子,看过,推荐,2020-01-28 02:51:28,1,斑豆和小蘑菇实在是让人尖叫的萌！！！范宁和朱莉的对手戏都很好看，米歇尔菲佛也很够看。发现好演员就是不管在怎样荒谬的环境里，都可以自己制造适合的气场。主场戏让人不得不想到cliche的权游血色婚礼。但是，管风琴被设计成武器的创意还挺棒。朱莉的角色遇到了她的族群，好像灵感来源自蝙蝠？“原来我们都是在天空下自由翱翔的，现在只能躲在洞里” 结合当前的情况 ，居然看出眼泪。为什么非要不停地push其他物种啊？不管是什么生物，你抢走它的栖息地、威胁到了它的生存。就一定会发生战争啊！peace together不好吗？古人掌握的知识（不管以哪种方式呈现），现代人反而不懂了。文明发展得太高速，过于自大了吧？这是地球上第几个文明还不知道呢！
LORENZO 洛伦佐,看过,较差,2020-01-19 05:07:24,3,艾丽范宁的角色想让人掐死
纳兰风澈,看过,很差,2019-10-19 00:49:29,8,虽然他们一无所有，但他们获得了民主、自由！
A Bold One,看过,较差,2020-01-12 17:32:39,1,大倒退。第一部取得的进步第二部给你倒退几十年。花这么多钱用这么个卡司讲了个fuck all。虽然不是主角，但公主人设也太差了，艾丽范宁接续集图个什么啊。迪士尼还是厉害啊，作成这样豆瓣还能6.2。
kylegun,看过,还行,2019-10-24 23:10:46,0,Will you give me away? Never. 人妖冲突白热化之亲家母战争，跟第一部一样平庸，也就母女情和川普婆婆米雪菲花可以看看，养的那只坏猫是致敬她演过的猫女吗？
Chaall,看过,较差,2019-10-23 22:55:52,2,我不停地催眠自己：人真美啊，裙子真美啊，发饰真美啊……这他妈都什么大傻逼啊……
岬,看过,还行,2019-10-24 13:04:52,0,想起我以前曾做过一个梦，梦里我头上顶着一对黑色犄角在人群中，兴奋又骄傲地一边向前小跑一边口中默念“Maleficent”。
许泽,看过,较差,2020-01-13 00:11:20,1,这让人无力吐槽的剧本……幼稚又无聊，好多bug，莫名其妙的节奏……是要逼我因为选角而站王后和玛琳菲森的cp吗……果然还是逃不开续集扑街的定律，全片最爱被关在瓶子里的两个精灵。
Morning,看过,较差,2019-10-21 10:59:56,3,安吉丽娜朱莉受伤后醒来那一组写真大片我都快忍不住笑，这也是小时代风格呀。剧本在开发续集上也是很费心，不仅圆回诅咒的圈套，还利用女巫反派的大成功，直接将她创作成大女主，意图太明显。原本童话故事里公主与王子的形象被成人认同已经很辛苦，现在还要在这种夹缝中生存，直接炮制了后半场毫无情感逻辑的戏可言。刚战争完就举行的婚礼，才是抹杀一切精灵存在的酷刑。
rune1121,看过,较差,2019-10-19 11:45:54,3,迪斯尼就是好莱坞的麦当劳，绝对不好吃，但是老少都能吃，没营养但是热量足够撑，加上点换汤不换药的噱头还能哄骗很多人，所以很多人吃完会自我安慰，我反正吃饱了值回票了。结果是业绩，办餐饮谁干得过麦当劳？而我给一个汉堡包套餐评分，是不是有点傻？
宅咬瑶,看过,较差,2019-10-18 15:04:54,5,魔改1还有点新鲜感，2就真的很2了
mysticark,看过,还行,2019-10-20 15:48:40,0,换导演编剧就让本片成了迪士尼版的“猎神：冬日之战”外加第二个瓦坎达。如果对前作无感并忽略掉大多无脑的地方，本片其实还过得去。公主王子这回又路人了。
mOco,看过,较差,2020-01-10 10:12:17,0,比之上一辈更更更加沦为俗套。花样展现Julie有多美。
🦄Erica,看过,还行,2020-01-28 14:12:22,2,作精公主
♣ 9,看过,还行,2020-01-11 00:59:55,1,我就知道白莲又是让至亲陪葬 自己一点B事没有。话说涅槃了再射一箭啊 6秒内击碎她要CD240秒呢
Favillae,看过,还行,2019-10-19 15:02:26,3,公主恋爱脑傻白甜胳膊肘往外拐坑妈人设无敌，连朱莉颜+气场都救不回来，消遣一下可以，人类为什么没有进化成节能减排天人合一自由自在的有翼族呢，唉，也是，天人合一与自然和谐共存的种族始终要被富于掠夺性与破坏性的工业文明消亡的。
T.V.Zoe ி,看过,还行,2019-10-18 15:04:29,0,服化道很美 终于不是灰姑娘那种廉价的公主裙了  开篇的Fairyland就是从小幻想中的样子  迪士尼还是有点亮奇梦   故事就不要纠结了（我觉得我中国机长PTSD了 飞行戏总觉得椅子在动😂
一口大井子,看过,较差,2019-10-20 19:26:15,4,人类精灵过家家，智商不够特效凑，爱与和平大过天，朱莉收拾完反派后迫不及待把爱洛嫁了，估计是再也不想被这个蠢丫头拖累了。
巽,看过,还行,2020-03-04 20:02:14,0,一部魔戒，一部阿凡达，滋养了整个好莱坞多少年… 跟第一部比起来编剧毫无追求了，现成素材库里的各种前段设定东摘摘西凑凑拼贴乱炖就完事，偷懒行货。（然而，我还是无法拒绝翱翔和巨大的翅膀，妈的
说什么图灵,看过,推荐,2019-10-19 20:12:37,3,没想到居然充满了阴谋背叛和战争，在1里就期待的内容没想到在2里都实现了。但引入鸟组全体破坏了maleficent的神秘感，而且后面满天乱飞也有很影响观感。最后的大战视觉效果很好，但结局走向太草率，很多细节处理的不好。
猫咪建筑师,看过,较差,2019-10-23 17:01:58,1,王子公主简直傻白无限外加负存在感，aurora充分说明恰恰是人类崽子最养不亲，渣渣亲爹遗传十分强大。纯看大嘴和菲弗
hermaphrodite,看过,还行,2019-10-26 22:09:25,1,这对王子公主一定要在一起！我要见证他们生出人类最愚蠢的婴儿！！！！
百竹,看过,力荐,2019-10-18 02:45:39,8,安吉丽娜朱莉真的是一大利器，差一点被掰直，太让人起征服欲了。五星好评无脑是无脑了点，认真打大概给三星半吧，看的过程中一度让人感觉在重温国产家庭伦理剧：傻白甜女主不知所措的在恶婆婆和娘家老母亲的高段位撕逼日常里和稀泥。。。
小片片说大片,看过,还行,2019-10-19 14:25:50,4,人类男女主太不讨人喜欢了，最后的强行大团圆结局也很突兀。
𝙎𝙥𝙖𝙧𝙠𝙮 | ✟,看过,较差,2019-10-20 06:55:13,3,：（ 已经看不了傻白甜非得用爱发电的片儿了
放你娘的屁,看过,较差,2019-10-30 20:26:30,1,"1. 养人类崽太累了，必须时刻做好literally死去活来的准备；2. Michelle Pfeiffer的henchwoman真多才多艺啊，文能弹管风琴、武能打铁、打仗，出谋划策以外还要做传令官，真真Renaissance woman, 不过也说明王后肯定很抠门，N个人的工作一人包办；3. Philip换了人大约没人发现，bland white boys果然是interchangeable的；4. 人类的确是像这个智障剧本里一样愚蠢又讨厌，所以可以打两星。"
张苑希,看过,较差,2020-01-05 16:20:20,0,“唯有将恐惧植入臣民的心中，再利用那股恐惧来对付敌人”。王后一流野心政治家石锤。原想上集剧情就已经很放飞了，没想到续集剧本写的更糙，毫无逻辑一通乱炖。除了二位女王颜值身段值得一看，所有男性角色皆为陪衬，公主恋爱脑全程智商不在线，仗着有教母的爱肆无忌惮，简直可以当选最坑迪士尼真人公主。
苹果碳酸水,看过,推荐,2019-10-20 21:20:44,0,后妈越来越美了！王子真的好看！不带脑子看就很开心
小月,看过,推荐,2020-01-19 12:37:10,0,种族问题，世界和平问题。场景很美很童话。安吉丽娜长发披肩的样子还是那么美，倾倒众生。百无一用是公主和王子。竟然凤凰涅槃了，震惊。
[已注销],看过,还行,2019-10-30 21:40:06,0,王子有点长残了 真爱之吻 二五仔的眼泪 魔法老黑
大星,看过,还行,2019-10-18 17:16:19,4,瞎幾八改編但是茱莉美絕！！！！闇精靈姐姐們美絕！！！！王子身材美絕！！！！ 好 收
外出偷狗,看过,还行,2019-10-23 23:05:58,1,延续新童话的创作方向扩大了世界观，说教意味不算浓厚但是形成了新的俗套。双妈争霸没有想象中来劲和精彩。还是习惯性感叹迪士尼真是太奢侈了，可以有条件搞这样的服装造型道具，搞这样的场景特效，然后拍这么无聊的故事。
城南草木生,看过,还行,2019-10-18 21:15:56,1,美。
滴答、滴嗒,看过,力荐,2019-10-16 11:53:58,1,"没有万恶不赦的恶魔，只有蛇蝎的心肠。恶魔亦是天使
《天使的告白》每次分别她从不回头看我，在他眼里，我是强权者，所有这一切可能都是屈服于我的淫威，但她不知道，我不止是可以被她捅一刀；有一个远古的神，一直在指引我们，当我感受到他的时候，我才知道，世间如此美丽，我却在破坏它。直到，不敢面对你，今天我要许下唯一的诺言：我愿意成为她的守护天使，爱她所爱，思他所思，为她承担伤痛度过苦难，无论贫寒或富贵、无论卑贱或高贵、无论身处乱世还是神所不顾；我愿为她拔剑而战、为她收起翅膀，不离不弃直至永远"
Echo,看过,2019-10-23 12:38:49, ,0,呃… 没有认出范宁
摩诃曼珠沙华,看过,还行,2019-10-24 22:18:30,0,婆婆那句话说得对：现在没童话了
杀手皇太后,看过,较差,2020-01-28 02:25:12,0,也就女王x渡鸦可。其他时间也不知道在干什么，鸟人族那段尬得要命，迪士尼第N次强行续系列。
虫/银拜女神,看过,还行,2019-10-19 02:48:52,2,画面特效服装都好美哦，结局的藤蔓与鲜花下全是尸体吧（。
傻乐的猫,看过,较差,2019-10-31 00:04:23,0,王子是沙滩鼠。这么快就拍大制作可是立刻穿这么多是闹哪样？衣服才脱几天就忙着穿回去你还想做影帝啊？你根本没有演技，醒醒！
独行侠杀手阿何,看过,力荐,2019-10-24 23:54:59,0,杜比全景声厅的音响效果震撼炸翻！3D效果炫目瑰丽至极！暗黑仙子变身凤凰涅槃！朱莉和菲佛两大女王对抗！！！开战场面精彩连连！排场浩大！和平，才是两个王国和种族之间的最好出路。Maleficent依旧是最美艳最具庞大气场最震慑心魄的女性角色！！！！！！！♡Miyavi居然几乎没有台词！！！((٩(//̀Д/́/)۶))Elle Fanning的演技似乎进步了？小帅哥Harris Dikinson的发型差评！！！Ed Skrein的霸气暗夜族和Jenn Murray的红发少女简直是两大亮点！特么的谁不想要Maleficent这样又毒舌又邪魅又嘴硬心软又母爱满溢的仙子教母啊((٩(//̀Д/́/)۶))！！！！！[四星半]
Panda的阴影,看过,还行,2020-01-02 21:21:42,0,《沉睡魔咒2：岳母 VS 教母》。虽然是童话故事，但剧情编排也太乱来了：上一部的结尾玛琳菲森看到爱洛公主与菲利普王子重聚时还露出慈母般的微笑，这一部反而从一开始便“反对”这门亲事……人类与精灵仙子奇幻生物们之间的仇恨误解也是想生就有、想化就解。在一场战争爆发过后，就用一场婚礼美满收场，大家就其乐融融和平相处了……真是想怎样就怎样。P.S.：在决定观看《沉睡魔咒2》的今天仿佛被施了“沉睡魔咒”，老是犯困，(((φ(◎ロ◎;)φ))) 。
海山·野火,看过,还行,2020-01-02 14:24:55,0,空洞乏味，情感错乱。堪称反面教材。
维恩B,看过,较差,2019-10-19 19:25:43,3,迪士尼童话这几年都是华丽而保守无趣。前史都是硬加的设定，玛琳菲森的突然遭遇的“困境”与她年龄和经历不相符，随后很快也就消失了，似乎一切从来都不是问题。屠杀灭族之后是一片欢声笑语，这你敢想？朱莉醒来之后的回眸是全片唯一具有美感的画面。
私~川流,看过,还行,2020-01-05 17:10:32,0,如此傻白甜的故事很适合在飞机上看。
鲸鱼君,看过,还行,2019-10-20 14:16:02,0,《沉睡魔咒2》3D：这一部算是专为黑女王洗白用的，连她自己都才知道她变成这样不是偶然，而是因为有一个特定的物种！黑女王看见没有花的亡灵花、公主看见纺锤车就能猜到王后是罪魁祸首，这对母女真是推理大师。最后黑女王化成了灰，混合了眼泪就能涅槃，只要能happy ending，管你信不信这个邪。★★☆
一默,看过,还行,2019-10-19 01:16:39,2,告诉我们一个道理：和平来自于拥有绝对力量的统治者？
Lunar C.,看过,推荐,2019-10-27 14:34:23,0,电影院看的，比舆论中产生的预期好很多，电影这东西还是得自己看。这一集很宏大，超脱了大多数童话世界隐喻的阶级层面，而转向寓意更加开阔和本源的人类共生，乃至多种族共生、与自然共生。安吉丽娜气场撑得起来她演的角色——古老黑凤凰唯一留存的血脉，这种身世演不好就是黑，但看下来很满足，总体感觉不错。
豆瓣儿酱,看过,还行,2019-10-18 12:04:24,10,这次的剧情真的不喜欢。看的时候气死了，公主也太圣母白莲花了叭，对方王后杀了那么多精灵她居然在关键时刻劝教母放下仇恨？？？什么玩意？？前边强行设定教母是凤凰后裔就是为了后边复活准备的，特别生硬。我不喜欢第二部
旧风,看过,还行,2020-01-29 12:17:05,0,朱莉个人秀啊，各种服装各种好看……
戴老板,看过,很差,2019-10-19 23:21:03,2,这可真是简单得不行的童话故事啊。
L&M&爱你长久,看过,还行,2019-11-01 17:33:41,0,"我真的只是过来看看飞花 +支持一下中年女演员. 很惋惜王后事业未竟, 有野心的女人很有吸引力. 以及要是王后胜出囚禁魔女, 王子和公主被流放, 该有多带感啊."
陸灯3396815,看过,较差,2019-10-30 11:18:58,1,太差，说实话，有一星是给两个女王的，一个女王漂亮却无脑，只会愤怒，一不留神，乌鸡变凤凰了。另一个女王，又美又有勇有谋，却因为敌众我寡，可惜败北。难道女人就只能美美的无脑的，才对吗？让这无脑的剧情气坏了。
栗色雪,看过,还行,2019-10-30 01:01:54,0,朱莉颜值还能再打一百年。
Jin Unrated,看过,较差,2020-01-06 03:21:11,0,cheekbones competition 又一部把人类比作蝗虫的电影 😆
龙皇,看过,还行,2020-01-31 16:52:28,0,论门当户对的重要性，女人狠起来更可怕。范宁眉毛太强硬，嘴角往下，不好看。黑暗仙子怕铁，可以理解成鸟类怕人类的子弹；王后对摩尔王国的侵略，可以理解成城市对原野的扩张。
m89,看过,还行,2019-11-27 13:59:38,0,沉睡魔咒之黑凤凰。强行大团圆结局，帝国主义的恶臭。
草原上的马,看过,很差,2019-10-18 19:32:19,3,浪费了我差不多一个小时的时间，想骂人
旧书君,看过,还行,2019-10-29 10:18:31,0,第二部引入暗夜族土著我还挺意外，海上窠臼的奇观也赏心悦目，但是目的性就是为了强行大战嘛。战后一秒钟迅速和好，迅速结婚，迅速呼唤和平呼唤爱。我真的服迪爸爸（不）。朱莉还是你朱莉，S-L-A-Y。以及王子换人颜值跌爆，还是大少美。
dum没头脑,看过,很差,2019-10-25 16:01:07,0,这个剧情狗血的像屎...
爱之深,看过,还行,2019-11-02 01:16:53,1,洗白了反派人物，对于最狠毒的人的结局处理还是比较温和的。公主有点太过圣母了，不知道如果电影以小孩为主体受众，灌输这种圣母精神是不是一件好事。
等着风的四叶草,看过,较差,2019-10-31 14:53:02,2,公主是有史以来最没大脑➕白痴的公主。完全不带脑子，全程看的憋气分分钟气到死，好几次打算弃影离开了，可念着连续上了八天班和在路上的一个小时忍住没走……懦弱王子还有野心家肮脏心得王子亲妈这里竟是些什么人啊，没一个人智商在线，批评迪士尼这部太差。以前崇尚的童话里才有的人间真善美，勇敢都哪去了。还是回来造梦吧，这样的黑化接受不了。
克拉許crash,看过,还行,2019-10-22 23:50:25,0,公主！你懂个屁咧，懂的话，就不会怀疑我！Sorry都不见你说一句！哪个白目编剧编的，还要我帮你挡一箭。只有人类的世界才有这么蠢的公主，白羊你了。（迪斯尼果然惯性宠坏公主教坏孩子不负责，我觉得不适合小孩子看啦，你以为人死后真的能复生咩？）
甦醒 Nostalgia,看过,很差,2020-01-05 14:31:56,0,这种华丽且傻逼的电影给大人看幼稚，给小孩看限制想象力，迪士尼在真人魔幻的道路上越走越找不准定位
芥末蘸酱,看过,很差,2019-10-20 13:41:40,1,迪士尼邀请大家去城堡做客，却把象征着童真和善良的精灵们杀死在城堡里，自黑起来也是够猛的。再就是最后一秒串戏到黑凤凰，你串啥不好啊非要串黑凤凰，你不扑谁扑。
jakefang,看过,还行,2019-10-20 23:50:24,1,迪士尼最怂公主减一星。迪士尼最蠢王子减一星。
斯宾诺莎的镜片,看过,较差,2020-01-01 18:27:19,1,失败的续作。从主题到节奏。
早見 英,看过,还行,2019-10-19 19:25:31,1,"草丛中的精灵，空中岛屿，魔法巫术。迪士尼擅长的造梦，造美。
婚礼鸿门宴，杀意长乐宫。童话故事，真讽刺，其实也一个比一个黑。给小孩子看，确实不太适合，但他们也有能洞悉阴谋的必要。其实相安无事的最好方法还是筑起高墙。而不挺身斗争，权利也无法得到保障。
这一切你都似曾相识，对吗。
可这是童话，人类是坏的。
不要相信他们。"
CyberKnight电子骑士,看过,较差,2020-01-11 13:55:35,1,画面确实好看，迪粑粑有钱嘛。鸟人的部分都有点尬，分分钟穿越到阿凡达。朱莉女王和菲弗王后气场都很强，其他人智商都不在线。整个故事太乏味太PC，刚刚血肉相搏忽然就改婚礼现场了，大家还相逢一笑泯恩仇……我可去它的吧！
妍春,看过,很差,2019-10-22 22:17:04,2,恭喜圣母片喜提新成员！欧美的全面圣母化似已不可避免，“(生于忧患)死于安乐”不吾欺也。这部片子同时也是编剧干预严重的一则例子。MichellePfeiffer凭借非凡演绎功力将一个无逻辑角色强行拉上轨道（牛逼），公主角色的圣母属性则贯穿始终（现实人设就这样么？），切瓦特的加入不过是逆向放大了公主的“理念优越性”，杀精灵要弹琴要磨蹭要艺术化印证了弹幕理论“反派死于话多”，树树挡枪简直如编剧窜入屏幕疾呼“快保护圣母！”，叛逃精灵在心里转变零描写的情况下反水洗白……如此如此，不一而足。如果朱莉没有自带气场，恐怕也不过是编剧的一个工具。
琧婯,看过,很差,2020-01-02 00:33:22,0,真的不知所谓的电影。。。
Niqa,看过,还行,2020-02-24 11:55:48,0,主线基本上就是前期鸡飞狗跳后期大团圆的家庭伦理剧了。故事设定真的想一出是一出哎。Maleficent 的几个造型不错
超人叔叔,看过,还行,2019-10-20 20:30:05,0,哇 米歇尔·菲佛vs安吉丽娜·朱莉！核心是比谁更傻 迪士尼真的爱独占满屏画幅 IMAX23
沙加之伦,看过,推荐,2020-01-05 15:37:44,0,范宁妹妹真是太可爱了~国王和王子跟俩傻子一样全程懵逼╮(╯_╰)╭
Dita,看过,还行,2019-10-18 18:20:21,2,朱莉美艳不可方物，依然是那么傲娇fairy godmother！菲佛这次演反派也是气场强大。怪不得公主混不上单人集，真的是猪队友！看我朱莉后妈的眼神满满都是爱😭
无糖燕麦,看过,还行,2019-10-21 14:51:06,0,【3星】你不需要遮起你的犄角，也别让谁夺走你的翅膀。
糖仙贝,看过,较差,2020-02-06 02:46:09,0,一个动画片能无聊成这个样子也是奇绝 我谢谢我自己吧 早年间立下的规矩 不花钱进电影院看动画片 看来是对的。
Zcc911,看过,较差,2020-01-05 02:09:56,0,Maleficent.Mistress.of.Evil.2019.1080p.BluRay.x264-SPARKS
黑猫,看过,较差,2020-01-06 22:48:13,0,去你妈的圣母脑残片！
子佩_字书影,看过,还行,2020-01-01 22:28:51,1,当树藤与花装点了整个城堡，我只想到的是秋冬天枯树落叶真的很丑。
壹毛镜,看过,还行,2019-10-22 12:03:03,0,朱莉的颧骨我爱
般若死火,看过,较差,2019-11-26 16:18:52,0,公主你能不能再智障一点？
Neroat,看过,还行,2020-02-05 19:08:03,3,挺无聊的，勉强及格。改编的童话也依然是童话，不带脑子看就行了，美丽的公主和帅气的王子幸福的在一起了......这不挺好吗。
Knight,看过,推荐,2019-10-19 13:58:04,1,可能对于我这个年龄的人来说剧情很俗套，但说不定young generation喜欢呢？制作是真的华美，视觉享受
米开浪基•洛,看过,还行,2019-10-18 21:43:53,2,这影院画面太昏暗，特别累。冲着朱莉去的。美国电影黑人和白人的混搭演出还是有些奇怪的感觉。
Molly,看过,推荐,2019-10-19 15:56:55,1,剧情确实是过家家啦，但是服化道场景太好看了，我喜欢
麦田里的终结者,看过,较差,2019-10-20 10:52:10,1,Guess I'm still not a huge fan of Angelina Jolie
杨谧,看过,较差,2020-02-14 20:20:29,0,这他妈啥？
小年左,看过,还行,2019-11-10 18:39:38,1,第一集是你要这王子有何用？第二集是连公主也没用了，哦也不能说完全没用，至少还涅槃了后妈。真童话，简单易懂没大脑。但翅膀太美了，朱莉太美了，多给一星吧。
一实,看过,还行,2019-10-23 06:33:55,0,安吉丽拉朱莉凤凰涅槃，美翻了！
vanvan,看过,还行,2019-10-26 19:40:22,0,少儿魔幻
WIKI魏,看过,较差,2019-10-23 23:54:43,0,朱莉也救不了我的瞌睡，因为朱莉倔强的多给一颗星。真是“沉睡的魔咒”，这个咒太强大了！！！提醒大家带好脖枕、小毯子，被旁边的呼噜吵醒了也别动粗，都不容易。
