用户,是否看过,评分,评论时间,有用数,评论
谎言君,看过,推荐,2019-09-30 22:31:17,20,"三星半
关晓彤线纯属多余
？四川8633
欧豪好惨一男的
拖了点，给祖国庆生挺好的"
Bork,看过,较差,2019-09-30 04:07:14,0,與《薩利機長》聚焦於塑造以一當眾的個人主義英雄、並以此反思航空管理體制不同，《中國機長》的產生正是源自體制對個人的褒獎和宣傳。缺乏能把事件拎起來的抓手，也使得影片有些失焦，許多要點都沒有得到充分展開，成功迫降就是全片的高潮。在對英雄機長素質和事跡的展現之餘，比較明確的一是家庭的溫情，二是樸素的生命觀（提到但沒有涉及漢藏兩族不同的信仰力量），影片稍有些sentimental。剪輯比較緊湊。2019年9月28日19:50於深影學院南路中國巨幕廳，點映。
洋洋洒洒,看过,力荐,2019-09-30 13:54:52,19,"-------""那个机长脸怎么这么黑，太严肃''

-------''那已经是他笑的样子了''"
🌸樂芃☯,看过,推荐,2019-09-29 13:53:08,16,張涵予和袁泉是這部航空題材影片中的主心骨，讓觀眾感受到了千米高空身臨其境的險境，劉長健機長臨危不懼出色地帶領機組將一百多位乘客安全帶回地面，所有乘客獲得了“重生”，影片根據2018年5.14川航3U8633真實事件改編，這也是中國民航史上的奇蹟，中國機長，值得讚譽！片尾毛阿敏唱的《我愛祖國的藍天》好聽。
蒂兰圣雪糕,看过,还行,2019-09-30 03:46:35,18,6分到7分，电影由头至尾按“顺序”把事故讲了一遍，乘客、机组人员、地面人员都有戏份，但是作为事故的灵魂人物“机长”，在事件发生时的内心活动和做每一个决策的原因都没有描写，张涵予变成了工具人，靠着“神操作”就把飞机开回去了，所有演员中只有袁泉让我有代入感，能感受到紧张，其他主演中规中矩，大宝贝和关晓彤好尬，有几个“乘客”表演痕迹太重，看着毫不感动，甚至有点想笑。风暴的特效太魔幻了，感觉下一秒摄魂怪就要出来了。这个电影的问题和演员没关系，主要在导演和编剧。
maria 不在罗马,看过,较差,2019-09-29 23:54:28,34,不擅长的电影类型，果然浪费了一个好故事。袁泉的演技可给五星，张涵予的声音可给五星
已注销,看过,还行,2019-09-30 22:16:10,25,闲笔太太太多了。为什么要把所有出场人物从9个机组人员到119个乘客的故事线都拍一遍，导演是不是看时长不够就找个人物来凑一凑看凑得差不多了就停？
valiantpenguin,看过,推荐,2019-09-30 21:23:56,21,情节紧凑全程无尿点，就是当你回过神的时候却发现电影已经过半的程度~演员熟面孔很多，适合老中青观看，其中穿插的幽默桥段也不错，影片最后落脚点也紧贴祖国(李沁好可爱~~副驾驶有点惨……😆)
醒着,看过,推荐,2019-09-28 20:15:20,17,前面的蒙太奇段落，不仅很好地展现了中国的民生百态，欣欣活力，而且展现了中国面对危机事件，强有力的中国机制，这是一部献礼片应该有的气质。电影有一个遗憾，因为要靠近事件原型，抒情段落很长，情节上高潮段落不够过瘾。让我不喜欢的事关格格，她是来搞笑的吧，非得照顾一个角色吗，不伦不类。结尾声音转场，很大气，青藏高原上的中国飞机，奇观满足，情绪到位，不知道和川航是什么商务合作。
嘟嘟熊之父,看过,较差,2019-10-15 23:10:42,9,作为一部求生片，起码比《攀登者》这样的求死片要Make Sense。于勇敢，两部作品《烈火英雄》和《中国机长》，新时代样板戏编剧第一人，我记住你了。
selfish,看过,较差,2019-09-30 22:10:55,21,可能是希望越大失望越大吧，我期待中的是像空中浩劫那样类型的，结果看到的影片却令人大失所望。有些无关紧要的人物（对我说的就是关晓彤）镜头太多，还有为了冲突而冲突的乘客们，为了不知道什么而调情的机长们，真正飞机失事时处理的情况却一笔带过，对了还有机长女儿cosplay天使的那段也令人无语，好像机长完全是用意念在开飞机，是因为对女儿的爱才冲破的难关一样，当然可能是有这个原因，但更多的难道不是机长的专业技术和责任心吗？最后空难为什么发生的原因也没有，拍这个电影的意义到底是什么？
逻格斯歌,看过,还行,2019-10-13 17:51:35,1,只有剧情没有人物，最好看的还是飞机本身。没啥香港电影特色，灾难片的大场面还好，但宣教太多太装，相比我的祖国就生硬了。不懂得怎么搞主旋律，特别是不懂得怎么表达情感。
二火山,看过,推荐,2019-09-25 23:52:51,18,"特显导演能力的电影，刘伟强去繁从简，从头到尾节奏都把握的很稳，开头流畅自如，时尚优雅从容不迫；中间破窗、穿云、备降，利用地空隔离频繁的镜头切换来增强危机感，尤其舱内没有对白，更压缩了观众喘息的空间；最后备降成功后没有匆匆收尾，而是留出一段戏，让机长从英雄变回凡人，看着空无一人的客舱，想象着全客舱旅客的生命，在精神放松后才表现出劫后余生的惊魂未定，这里张涵予演的很好。

看片的时候身边的朋友一直在问释压低温缺氧的环境下人怎么存活，更何况还能操控飞机，确实是编剧都写不出的剧情，如果不是去年的真实事件，很难令人信服，更体现了英雄机长的伟大。导演将艺术加工降到最低，给观众带来的是最直观的感官刺激，力求真实感。

演员搭配的特别好，袁泉最棒，制服控太满足了！"
邓若虚,看过,还行,2019-10-10 21:36:07,4,除了通过高潮部分的特效带来十分钟左右的冲击，其它部分是不是太啰嗦太刻板太像在赶工拍出来的东西了？
汤姆猫的邻居,看过,力荐,2019-09-30 09:03:44,28,提前一天看到了中国🇨🇳 机长，张涵予饰演传奇机长刘传健，根据2018年5月14日四川航空3U8633航班真实事件改编，其实每次坐飞机都觉得是一件稀松平常的事情，电影🎬 让我们知道了每次起飞，机组和航空地勤等各部门各方协作的过程，所以中国的航班永远是世界上最安全的
马胖胖,看过,力荐,2019-09-30 10:51:37,18,要是有4d肯定爽上天
Erik Lensherr,看过,还行,2020-02-27 15:32:57,0,这拍的什么玩意？？三颗星我都觉得良心不安，货真价实的机祸现场。
山下猫,看过,较差,2019-10-01 12:51:39,6,对原型很多期望的点进行了抹杀，摄影很差，色彩灯光，室内陈设都平。中国乘务长比较合适，袁泉透过挡风玻璃看其他空姐的镜头就能感受到她有条故事线，说她工作家庭平衡地好到不置可否，以及落地后转动戒指，可能因为删掉了故事线反而更有戏。相对而言其他赤裸裸揭露其身份的角色，比如机长和乘客就让人无法下咽。前面职业剧部分还较新奇，释压之后每况愈下，屋漏偏逢连夜雨，不停制造离奇来拉出长度，乘客令人作呕，当然也不可能有事故反思调查，居然连机长的空军背景也一笔带过，为了制造趣味，副机长个个不务正业只顾泡妞。我旁边的女观众是来花钱追求刻奇的，不停摄屏指指点点和鼓掌。
1921,看过,还行,2019-09-29 16:16:48,20,中规中矩 可以说是平平无奇 大片的范头确实都在 但是支线拖沓无必要 叙述太程式化 看着不觉得紧张 也没觉得感动 只想快点放完。。。
维恩B,看过,较差,2019-09-29 21:31:10,20,5。还是觉得视角不够集中，给了乘客以及外界加了太多背景设定与个人插曲，不论是真实如此还是为了增加戏剧性，都显得太过于繁琐和多余。袁泉表现得真好，空乘人员的工作细节有着不错的呈现，无奈整体被视听拖垮了纪实感，到处都充满了遗憾。不过比事件本身还令人崩溃的是一眼望不到头的尾声，以及突然的内心独白，至少可以剪掉半小时……一个正面的例子是绿草的《93航班》。
淋,看过,较差,2019-10-01 00:32:50,8,制作时间仓促不应该浪费好故事！挖掘细节出现的问题太多，前半小时过后观感断崖式下跌。整体叙事效率极低，群像戏非常难看！PS：关晓彤杜江杨颖可以一刀全剪掉，太浪费时间了
novich,看过,较差,2019-10-04 11:23:31,4,川航公司宣传片，人物都是广告宣传片里的扁平模特
