用户,是否看过,评分,评论时间,有用数,评论
此在一刚.avi,看过,推荐,2019-11-27 12:23:30,4,可能是我太苛刻了，但是我真的觉得美国人拍二战片比起德国人拍的二战片，复杂度和深度都差太远了。最多算是个成功的温情family weekend电影吧。加半颗星给小男孩惊为天人的演技，再加半颗星给片尾那段话：Let everything happen to you. Beauty and Terror. Just keep going. No feeling is final. 鉴于我最近的情况，真的被感动到了。
五色全味,看过,推荐,2020-01-28 00:23:49,2,能回來在大銀幕看好戲總是珍貴的。
桃子,看过,推荐,2020-02-11 23:30:21,0,当网络让人听到更多的声音，人们终于意识到曾经听到的，并不是“全部”。意识形态给我们的信息立了墙——导演在这部新纳粹相关片里突出了这一点。Scarlett Johansson贡献出几段令人印象深刻的表演，比如丈夫上身那段。Sam Rockwell，也特棒！他最近几部片简直像开了挂似的。整部片子因为太过cute，削弱了主题。movie connection：《美丽人生》
GIVIND,看过,力荐,2020-01-20 17:52:10,2,其实为了看寡姐时装秀，电影7.5分，故事单纯，温暖人心。// 氮素——氮素，最具反战情怀的非摇滚乐莫属，片中各种熟悉旋律反复刺激泪点，当片尾曲第一个音符响起，我就知道这片要无脑冲上10分了——God My David Bowie!!!!
嘚嘚嘚嘚嘚,看过,推荐,2020-02-21 08:28:51,2,JoJo跟小王子长得一摸一样。他的心里有朵玫瑰，叫妈妈，当看到妈妈的鞋挂在广场，小王子心碎了。妈妈死后，犹太小女孩成为他的另一个玫瑰，他怕失去她，所以说慌了，把她关在笼子里，连同他的良心，最后他还是带着她出了门，爱是自由，他把希特勒踢出窗户，他成长了。月升王国+美丽人生。
马里兰蓝蟹,看过,还行,2019-11-18 02:27:28,1,with 小亮和晓渔 感觉非常平庸虽然我全程傻笑 并且感觉他们俩分分钟要睡着
杜少卿,看过,推荐,2019-11-02 19:00:52,2,塔伊加维迪提拍的雷神是烂片，而这不是他的错。离开了倒霉催的mcu，任何人都能成神（除了罗素兄弟）
[Deleted],看过,推荐,2019-10-18 15:07:08,1,这应该是暑期档之后，公映的第一部高制作水平的非类型剧情片；可对比导演前作“追捕野蛮人”(2016)，依旧是略边缘人物的成长故事，就像可以定义野蛮人是没有公路的公路片一样，本质上这是一部没有偶像的偶像电影：我们在看“昨日奇迹”中Beatles歌曲的穿越，是用偶像的意义定义人生或生活态度，这部中极端的希特勒崇拜到熟悉的钢琴师、拉贝日记式的桥段，Jojo初始成长童趣是他的伙伴希特勒，伴随战争带来的是偶像世界的崩塌和人的价值观重建，观众用已有的认知理解对纳粹的讽刺，“偶像”的缺失手法实是一种反类型的价值观认同；
Singin'in rain,看过,推荐,2020-01-05 20:14:51,1,颁奖季最大惊喜 昨天刚去大银幕重温美丽人生 今天正好又看了乔乔兔 也是一种缘分 两部电影的是有共通之处的 都是举重若轻 伟大喜剧的内核永远是悲剧。维迪提很棒 前半部有韦斯安德森的感觉。
阿宝,看过,还行,2020-02-10 19:02:02,1,儿童视角淡化了战争的惨烈，但幽默不足
逢澶Ty,看过,推荐,2019-11-06 16:31:35,4,真的有够可爱的，像极了隔壁月升王国，全程姨母笑，但说句实在话笑点有点些许刻意。本片好就好在定位清晰，完全没浪费戏谑元素，“轻浮”的同时又不失“稳重”，许是颁奖季可以拿些奖。提一句Scarlett和小胖子是本片加分项…
Rui,看过,推荐,2019-12-29 22:46:59,8,打碎过去的自己，打碎身旁的泥沼，你值得更好的未来，只要你的内心能够坚定下去，完成心灵的成长，那么，哪怕是一百个希特勒，都无法把你拉入深渊。
30天,看过,力荐,2019-11-02 14:03:02,2,小朋友懵懵懂懂 记忆都是看不到前因后果的片段………
大奇特(Grinch),看过,2020-02-13 23:47:11, ,0,塔伊加·维迪提版本的希特勒怎么长得像加里·格兰特？
AngeticalBiz,看过,力荐,2020-02-09 14:52:30,1,看到最后真的泪目了。浅口鞋和藏青裙的主人悬在被硝烟染透的街道上，她不知道男孩和女孩会相对起舞；而那些青年团员与盛装军官一同冲锋时，身披的是位处两极的荒谬。至少最后还有希望：乔乔让艾莎得以生存，艾莎则教会了乔乔生活。断瓦间，一个人终于挣脱藩篱束缚，一个人从此再无心锁。
