用户,是否看过,评分,评论时间,有用数,评论
orangesilk,看过,推荐,2020-02-20 15:21:55,10,作为类型片对于熟悉这段历史的观众而言略显寡淡。但是李秉宪演技是真的精彩
萧南生,看过,还行,2020-02-22 03:32:16,2,一头雾水，除了取材真实历史，政治尺度值得鼓励以外，其他好在哪？李秉宪的演技有多好，这个剧本就有多枯燥！
沙宣,看过,力荐,2020-02-22 16:36:43,5,“到时候你的下场跟我一样”“我的今天就是你的明天”健身教练也是想用热度来保命。合则同利，分则生疑。东欧有个小说叫阶梯，讲的是屠龙少年最后变成恶龙的故事。少年想要达到解决民间疾苦目的必须一步步堵住耳朵闭上眼睛，最后只能看到歌舞升平一片赞扬。湾湾辉伯这种副球级别能够卧薪尝胆不忘初心，普通人沾染权力就膨胀了野心迷失了自我。有一秒是在致敬忘蔚霖啊杀老二是常规操作啊，毒菜哲手册核心集团和外围之间的白手套如同皇帝和平民之间的土豪。刘邦杀韩信灭陈浠破英布诛彭越。飞鸟尽良弓藏吴王赐死伍子胥，夫差逼文仲自杀，一山不容二虎。红太阳只能有一个，铜锣湾也只能有一个浩南。为了利益卖友求荣，对方也不会看得起你，晋文公烧山熏死割肉救主的介子推，齐桓公被烹子献糜的易牙活活饿死。管仲对齐桓公预警忠言逆耳，不狠就被打成法西斯！
人间芭比美伢子,看过,力荐,2020-02-26 22:26:04,4,牛逼....... 如果有中国版，我已经帮忙想好片名了 ....
圣迭戈-北岛,看过,推荐,2020-02-20 05:22:36,8,初心易得，始终难守。
麻绳,看过,推荐,2020-02-21 18:18:45,5,不错的政治惊悚片，但是对朴正熙刻意黑化了。从历史上来说，这是一次毫无意义的刺杀，军人政权并没有被推翻，继任的全斗焕比朴正熙更铁腕。最后一场的刺杀戏拍得惊心动魄，行云流水，临场感极强。李秉宪、李星民、郭度沅这几个人物塑造得都很好。
kulilin,看过,推荐,2020-02-22 18:38:52,2,期待历史之合理性
netwilliam🔒,看过,推荐,2020-03-08 18:36:15,2,之后迄今的历史已证明，青瓦台确实是大韩民国“风水”最恶的地方，这里的历代主人无一能够全身而退。反观一旁的泱泱大国，“竟无一人是男儿”。这个年代背景的剧，字幕里还“首尔首尔”的就不对味了，“汉城”才正。
十个斗的眼窝浅,看过,推荐,2020-02-21 14:56:09,3,"百度了下，片中总统朴正熙是朴槿惠的爸爸。
生死与共的革命战友，一直被提携的亲信，肝脑涂地的相随，临了却是被孤立，不信任，不理睬，所以要亲手处决了你，以革命的叛徒为由！"
猫咪建筑师,看过,推荐,2020-02-28 15:31:49,0,抛开题材确实是人带戏。金载圭这个事件的性质到底算什么，说法不一，电影里金明显是“进步”的，而04年“恢复民主化运动人士名誉补偿委员会”投票出来说他的行为不算民主运动，综合看来金更接近“历史偶然性”吧。李星民扮相确实非常朴正熙，金载圭本人其实像...........张耀扬。朴的“四大金刚”里，其实最想看探讨郑升和在事件里的角色的，没有郑的一系列决策，全是没法“金库捡漏”的。
巽,看过,推荐,2020-03-08 22:44:50,1,能动手就不逼逼，这是隔壁国民性里我最喜欢的一点。两场杀人重头戏设计得非常好，尤其是最后一场，非常好，那一跤摔得精妙绝伦。btw，这里急需一个南山部长！！！
Pury,看过,推荐,2020-02-21 14:28:02,0,朴槿惠不知道能不能看到这电影......
清风配咖啡,看过,力荐,2020-02-21 01:15:51,14,在革命的道路上，没有一个人能幸免，这条路上洒满无数人的鲜血。金部长是片中比较正面理性角色，他牺牲自我，希望结束暴虐统治，没想到一个更独裁的军队统治因他而起。影片全程看的紧张，爆点十足，剧本工整，演员出色，李秉宪奉献了影帝级的表演！
百代过客,看过,力荐,2020-02-25 19:55:01,3,4.5/5 紧凑得没有一丝赘余的好片！雨中入室窃听，最后的行动高潮，以及和朴部长如出一辙的血袜子，太棒了！QWT真的是阻断龙脉的不祥之地...李秉宪和李星民表演一绝。
逻格斯歌,看过,力荐,2020-02-22 19:32:21,3,敬这群革命的叛徒。风格近乎《南汉山城》，那一溜头发，真的写出了这个人的内心的友谊。一出现代封建剧。我的附庸的附庸，不是我的附庸，军部，保安部，中情局，各有各的小衙门，各为其主。
你的益达,看过,力荐,2020-03-06 23:56:43,2,牛逼炸了，我急需恶补一百遍韩国史。中间刺杀的朝鲜花鼓真的太调皮了
路西法尔,看过,还行,2020-02-26 02:11:53,1,氛围这么沉重的传记电影突入一些类型片的手法也是韩影的特色了，韩国这种电影就是几个点掐住了，中间让做点漂亮的串联，对观众来说其实效果不错，但我个人不是很buy这套。
梵目,看过,推荐,2020-02-21 17:39:38,1,ZZ恐怖
朴不程,看过,推荐,2020-02-27 17:26:43,0,送走一个朴正熙，又来一个全斗焕，后面接着就是光州事件了。乱哄哄你方唱罢我登场，政治这玩意，可有意思了。p.s这部配合台面上的《特工》、《铁雨》作为近三年韩国政治片3部，再配合《taxi》《辩护人》，渐成一席。7.9
张劳动,看过,推荐,2020-02-24 09:08:53,1,青瓦台真的是风水不好啊。悬疑和权斗的结合恰到好处。虽然已经知道结局，但是对结尾的高潮部分还是在满怀期待。片中出现三次“你身边不是有我吗？按你想的做。”像是催命符，层层叠加，让金部长向总统射出两枚子弹。演员的演技稳准狠，李秉宪的表演很有层次，李成民把老奸巨猾演绎的非常到位。刺杀部分充分说明金部长的开枪是一时兴起，还未准备好，更多是被自己失宠的担忧。不然在片中前面的铺垫。美国人支持总统下台，暗示金部长可登堂入室就不合理了。毕竟你完全可以当总统，为啥还要开枪把前任干掉落个身首异处。 请注意本片跟钟南山一点也没关系。但确实，当韩国总统太南了。
清风明月51512,看过,推荐,2020-02-22 22:19:38,6,韩国电影很厉害。李秉宪演技炸裂
