用户,是否看过,评分,评论时间,有用数,评论
Kira,看过,还行,2020-03-04 17:30:20,0,3.3
麦子,看过,很差,2020-03-01 12:06:38,0,挺无聊的，女主的演绎真是辣眼睛
紫贝朱鱼,看过,推荐,2020-03-01 17:30:46,0,哈哈哈剧情太俗套了，但是用恶搞的手法拍出来之后非常可爱。超级小成本的制作，但是真的很努力在搞笑。
C塞纳河不结冰,看过,还行,2020-03-06 15:05:39,0,哈哈哈哈哈哈哈哈哈哈真假处女之谜
不打诳语,看过,还行,2020-02-28 17:18:38,0,开头挺有意思，死去的鬼捣乱变成寂寞灵魂游荡人间，爱尔兰式尴尬幽默范，但主线一出来，反派艺术家要献祭处女换取财富名誉，女主克服失败经历帮助鳏夫男主摆脱控制狂妻子鬼魂拯救女儿，主线任务实在乏善可陈，结尾虽然无厘头，但还算有趣，那个三人行必不会下地狱，嗯，挺可的。ps笑点都不是我的菜，全程严肃脸看完，非常困。
伝説の少女A,看过,推荐,2020-03-06 06:10:33,0,挺好笑
云雀破晓,看过,推荐,2020-02-29 01:53:03,0,真实的草台驱魔班子，笑点很多，打着驱魔的温情片
Noooooc,看过,还行,2020-03-05 21:52:33,0,又尬又爱讲冷笑话的鬼扯灵异喜剧。电波系的作品。看到后半段就很疲劳了，虽然也挺有趣的。
菠萝猫,看过,推荐,2020-03-07 23:16:36,0,飞机上观影，超开心超好笑，玩《驱魔人》梗玩到飞起哈哈哈。
发条哥,看过,还行,2020-02-27 19:10:45,0,就一个问题 看惯了美式幽默 英式的总是很膈应
super力,看过,较差,2020-03-07 21:25:39,0,欧洲的魔鬼是真的挑食。
默。,看过,还行,2020-03-02 14:29:16,0,黑色喜剧  我只想说  哈哈哈哈 喵喵喵喵喵
枪粉,看过,较差,2020-03-03 05:06:54,0,我很努力要笑了，但是就是笑不出来，咬咬牙还是看完了，真是煎熬
592melody,看过,还行,2020-02-25 07:28:23,0,小成本，有点意思
纤纤,看过,较差,2020-02-29 20:52:25,1,其实…我没咋看懂…所以恐怖的氛围有点逗…
LifeLike,看过,还行,2020-02-24 16:12:50,0,"冲着标签有恐怖看的。结果.给我的是，电影很可爱 ..
.喜剧吧？整部电影都是爱尔兰高雅梗，含蓄的笑了几次。
恐怖吧？真心，没有。
奇幻吧？是真的奇幻了。
总之，电影不差。只是要什么没什么，却要什么都有什么，无力吐槽。"
Rhiannon,看过,还行,2020-03-04 14:46:53,0,比较欢乐哈哈哈
小明明,看过,推荐,2020-03-03 00:29:31,0,好玩
旭哥,看过,较差,2020-03-01 16:09:35,0,最多两星，不能再多了，没有大牌影星，演技一般。
Alienroc,看过,还行,2020-02-29 19:44:38,0,其实还蛮可爱的啦~
宇宙煮席,看过,推荐,2020-03-01 17:11:57,0,小成本轻喜剧
氨倍儿呵,看过,推荐,2020-03-01 00:05:18,0,三星半
