用户,是否看过,评分,评论时间,有用数,评论
白无,看过,很差,2019-12-31 14:46:30,111,解锁+1。自私虚伪令人作呕。滥情的bgm不下五次地响起，我真要吐了。
Cherry 桃,看过,较差,2019-12-31 12:31:19,96,剧本真的太差了。硬凑在一起。虽然有笑点和泪点，但还是很不流畅，非常零散。
盆满钵满赵➕,看过,很差,2019-12-23 19:13:49,123,有钱人和猫狗的生活以及他们虚假的感情故事…太假了，连每一个接吻都能拍的这么假很牛逼的。（感谢吐老师赠票🌚毕竟猫眼上卖200多一张～
同志亦凡人中文站,看过,推荐,2020-01-09 14:37:41,13,宠若有情宠亦老。导演是新手吧，故事之间的切换太粗暴了，幸好合家欢向不用费脑。吴磊弟弟那么阳光健气的孩子为啥总演美强惨角色呢！少年的白衣飘飘让我想捂心脏啊啊啊~~~~~
林更新隐婚妻子,看过,力荐,2019-12-25 18:16:51,242,昨天去看了点映，本来以为是搞笑向，没想到泪点那么多，后半段旁边的男孩一直在捂脸哭，我都没好意思给他分享纸巾😂几个故事穿插在一起，最喜欢吴磊和张子枫的故事，两个年轻演员演绎得特别好，尤其是吴磊真的很像盲人，包括走路佝偻着背，鞋袜穿错，细节都特别好。啊，真喜欢年轻少男少女之间干净的友情——“我会像保护眼睛一样保护你”😢👌
一一一如既往,看过,还行,2019-12-24 18:05:45,42,导演想讲的人与人的感情部分太多了，野心太大。anyway吴磊弟弟很可爱，钟楚曦身材真好。
戏梦巴黎🍑️,看过,还行,2019-12-22 23:20:53,45,高于预期吧，一部规矩的合家欢电影。张子枫和于和伟演得不错，吴磊弟弟请先过台词关撒，小动物演得真棒。笑点蛮有意思的，部分情节有拼凑之嫌（如钟楚曦陈伟霆不断玩儿性感情趣，不断被狗子“捉奸”，腻）。泪肯定是会流，但更像是一种自然的生理反应，而不是发自内心的打动。子枫妹妹真人真瘦，脸也小，就是跟我一样不太上镜哦。
请勿打人,看过,较差,2019-12-30 12:11:24,72,这不叫电影，而是爱护动物的公益短片。一星给亲眼见到的张子枫同学
木石子,看过,推荐,2019-12-29 18:12:21,58,很好哭的一个电影，尤其是于和伟和李兰迪最后的机场告别，差点就泪崩了！
逝风残梦95,看过,很差,2019-12-31 13:02:47,103,就冲那句“被猫挠一下没事，别大惊小怪”还是从医护人员嘴里说出来的，这片子就该被评负分……谁告诉你被宠物误伤没事的，更何况还是从外边捡回来的流浪猫，这看似是安慰人心的话不知道要误导多少观众？所以，千万别信电影里胡诌，医疗规定，被宠物误伤，没出血要打疫苗，出血就要打蛋白，谁告诉你被宠物误伤不用放在心上的……再者，李响屁的女朋友也太作了，先让把二师兄送走，好不容易下定决心把二师兄送走了又装好人挽留……您心里到底怎么想的啊，精分吗？
Eileke,看过,较差,2019-12-31 14:10:45,46,除了宠物很可爱以外，其他都很…结尾更是囧妈的预告。🙂🙂🙂
林茉莉磨叽,看过,很差,2019-12-31 16:03:19,83,0星吧。全员演技和颜值集体崩坏的一部烂片。陈伟霆的颜值也救不了这垃圾玩意。开场后一小时不到的我给出了如此评价。
鹅狄浦斯,看过,很差,2019-12-31 14:19:54,89,烂，一般电影3条线，宠爱6条线，逐梦演艺圈11条线，剧情混乱笑点无聊，演员演技浮夸，非常尴尬，全程地铁老头看手机，跨年看纯图乐呵
我快乐我幸福,看过,推荐,2020-01-01 20:04:40,17,《宠爱》的六段故事各有分工，而承担笑点功能的，是钟汉良和于和伟。
鲸鱼君,看过,很差,2019-12-31 16:18:02,75,《宠爱》：6个故事不是依次讲，而是穿插着讲！任意一个故事单拎出来都很苍白，穿插起来是掩饰瑕疵的取巧做法。它其实只是一堆碎片而已，但新年和萌宠或许让人对它宽容许多。陈伟霆钟楚曦这一组感觉像有性瘾症，钟汉良偷着养猪这件事竟有谜之喜感，而于和伟帮女儿追星要签名狂喊“我爱你”相当搞笑。★
水婧,看过,力荐,2019-12-31 01:58:17,196,三石弟弟的卡姿兰大眼睛看不见了！55555 导演这是什么恶趣味 以及和妈妈的亲情线也太好哭了吧 “他第一次出门他想要独立” ！意气风发的天之骄子和心灰意冷的好强少年两个状态都诠释得很到位，他真的很适合这种内心层次丰富的少年角色（@《沙海》黎簇 ）。就影片本身而言 - 拼盘电影节奏不免有些匆忙，但不同片段的演员选角非常恰如其分，表演的整体完成度也相当不错（忍不住慨叹一下陈伟霆和钟楚曦这对选角真的太绝了）。继《沙海》之后也又一次被于和伟老师的演技所折服😭 宠物演员们太可爱了太可爱了太可爱了我要说一百遍！！！
巴里奥豆,看过,力荐,2019-12-31 10:02:12,227,很喜欢宠物电影，这次为了钟楚曦陈伟霆、吴磊张子枫还有我们大小姐去看了。这三个故事也的确没有让我失望。钟楚曦和陈伟霆超好笑偏偏到最后给我哭的脑壳疼。超级好奇吴磊弟弟他那么亮的眼睛演盲人什么感觉结果还真的是诠释得很好，而且和子枫妹妹之间很神奇的比起现在所谓的cp感更多的是青梅竹马之间互相扶持的情谊，这种纯纯的青梅竹马在现今的作品里很难看到，反而让人能更沉浸在故事里。陈乐云的那种软萌感和脆弱感弟弟这样的铁憨憨居然能演出来诶感觉和当时看到的飞流和后来看到的黎蔟感觉都不一样。大小姐太可爱了！我不止一次在感叹他和那狗看着有点像仿佛就是他自己养的一样怎么回事哈哈，我们大小姐演的特别真诚，前几天看牛天赐的时候也感觉到了。是我近期很喜欢的一部电影，不过于搞笑也没有特别伤感，山峥哥哥的风格很符合我的个人口味诶！
徐若风,看过,较差,2020-01-01 21:38:21,25,？？？？？
Archie19,看过,很差,2019-12-31 14:10:15,75,全电影院开心，我一个人无语
天天把豆豆来豆,看过,推荐,2020-01-01 19:57:07,18,钟汉良在宠爱成为了电影的喜剧亮点担当，面对小叮当的深情眼神和宠溺，让人完全可以理解杨子姗为何对着猪都能醋意十足。
白感交集,看过,较差,2019-12-31 12:33:30,73,全方位的尬，全方位的差。什么叫想用“用廉价的笔触引起广泛的共鸣”，这就是，用潦草的故事和混乱的剪辑强行抒情，实在是差劲。
哪吒男,看过,很差,2020-01-05 12:22:06,20,看完更讨厌宠物了😅
