用户,是否看过,评分,评论时间,有用数,评论
闪电杰克,看过,还行,2019-08-31 16:20:47,62,第2000部已看电影标记献给罗小黑。比预想中要惊喜，完成度挺高，人设满分，无限大人和小黑已晋升为我心中最萌师徒cp，没有之一。此外，除了大家都交口称赞的笑点和声优，我最喜欢的是后半段对“领域”的展现（虽然难免会联想到我神作《凉宫》）。稍微有些不满意的是，整体故事结构还是有点松散，观感更类似番剧集合（片段式），而不太电影，另外是关键信息（如反派动机、能力等）都在后三分之一忽然揭开，有些头轻脚重之感。不过，作为一个佛系追番多年（？）而后常用罗小黑表情包的路人粉还是推荐一下，期望国漫越来越好。
戏梦巴黎🍑️,看过,力荐,2019-08-31 19:25:33,105,小黑也太好看啦，一时间竟词穷了。感谢影友的影票，感谢搜狗观影团。大银幕上的小黑可爱到爆，不仅可爱还法力无边，跟无限大人一起超甜超有趣。影片画风很棒，就是那种一看就令人放松愉悦展露笑颜的画面，节奏、叙事一气呵成，片尾的打斗场面有点迷，迷之快准狠（看不清是怎么打的…觉得打得蛮可爱的）。全片透着一股机灵劲儿，且故事丰满。吒儿穿着NAZA字母T恤彩蛋式乱入，努力地刷了一波存在感且毫无违和感。对于我这个没看过番的人，实在是一部惊喜之作。。
芥末好甜,看过,较差,2019-09-07 09:26:08,78,我要是路人粉绝b觉得这是什么，熬夜就给我看个这！剧粉表示，略略略失望，毕竟在奔三的年纪熬夜，感觉并不怎么好。画面很美，剧本单薄，好人坏人的设定，是不是太单纯了，除了小黑卖萌之外没什么笑点，还有就我养了两只真实流浪猫来说，认识半天就这么信任是不可能的！！
徐若风,看过,还行,2019-09-04 12:57:01,28,2.5  进入都市环境开始，这部动画才真正变得有趣。对于传统二元主题的探讨上，它展现出了暧昧倾向，这是好的地方，包括世界观设定也足够好玩。但最大问题是结构上不大行，看得太折磨、消耗了，宛如10集的10分钟番剧联播。
堇灿,看过,较差,2019-08-31 16:29:50,59,结尾就是万磁王大战卡卡西
红豆♥,看过,力荐,2019-09-17 20:22:52,13,无限大人请捆绑我！
alain.proust,看过,还行,2019-09-08 17:47:48,30,前半小时完全不知道在讲什么，后面又落入窠臼。模仿痕迹太重了，且弃简从繁，对比之下，突然觉出宫崎骏之隽永深远的意境了。
顗礼,看过,推荐,2019-09-07 17:49:57,16,开篇直入主线，在剧情发展中慢慢将背景与设定铺出，闭合型结构的完整性很强，埋下的坑基本都填了，动作戏与配乐的契合度也不错，这是多少真人电影都没有做到的“电影思维”，怎么能说不惊喜；当然缺点也有，世界观与设定借鉴经典的很明显，而且影片的一头一尾都算不上特别出色（第一幕节奏差，第三幕略俗套）万幸身躯部分相当惊艳，路人和粉丝都得到了照顾，也算是功德圆满了，可以期待这个IP的未来。
无源逆波器,看过,力荐,2019-08-27 21:31:35,77,"#超前点映观后
好评
画风清新温暖，剧情紧凑连贯，配音配乐搭配超赞。放在国漫圈之外看也是部一流的作品
我个人给9分，小黑加油~

PS.基于小黑动漫番8年出28集的速度，从今天起我保证早起早睡，希望自己有生之年能盼来《小黑2》，木头你要努力啊！"
思路乐,看过,推荐,2019-09-07 20:39:12,13,【B+】首先，作为《罗小黑战记》动画剧集的一个普通粉丝来说，我很怀疑MTJJ导演到底有没有实力在平衡粉丝与路人的前提下去把控一部一百多分钟的动画长片。然而成片的效果真的让我吃了一惊，尽管第一幕的节奏有些破碎，第三幕的节奏又稍显混乱，在剧情整体的节奏上，个人感觉在国漫中是仅次于《哪吒》的。然后说到动画制作，这个系列较为简化的画风算是某种“双刃剑”，一方面可能会“劝退”某些观众，另一方面，因为作画的简洁，所以在人物动作上的流畅感要比其他很多2D动画观感更好。动作戏也是相当出彩，很好的发挥了“动画”这一特殊载体相对与真人电影的视觉优势，但在某些段落过于快速的运动反而会让观众丢失很多动作细节，这也是一个缺点。不过作为一个导演的处女动画长片，仍然是相当不错的，至少算得上是10s后的国产2D动画巅峰了（不夸张）
Mr. Infamous,看过,推荐,2019-09-08 16:30:33,13,以为会是萌宠养成记，其实不是，或者说确实是，但有了另外的意味。生态平衡的问题老生常谈，但反正总没解决，正好催生许多故事背景，尤其是人与妖这种奇幻题材，关于爱、家人、信任等等，端平了都很温暖。几场大战都很燃，超能乱斗真是百看不厌，而且即使不够解馋，也总有新鲜设定，甚至，像是在卓然所处的CBD开火，还挺有代入感的，哈哈。对路人来说，世界观已搭好，很有兴趣看之后的故事，特别是，那么多角色还没显山露水呢。嗯，今年的高分国产动画，总得有个哪吒镇宅。
荀無理,看过,力荐,2019-09-03 22:22:23,54,见面会归来，木头这么平和实诚多年如一的人真的很少了
挪威耀阳,看过,还行,2019-09-07 12:00:41,43,很萌，很幼稚，有些可爱。粉丝和18岁以下观众食用更加……
芝士奶盖不要茶,看过,较差,2019-09-08 08:33:21,53,大家对国产动漫的滤镜会不会太大了
陆冠均,看过,力荐,2019-09-01 22:47:51,49,愿每一缕善意都被温柔对待
Summer,看过,还行,2019-09-04 13:19:04,47,还行吧 8.8真是过分了啊 名字和造出来的那些名词真是太中二了听着起鸡皮疙瘩 故事简单可爱 小黑挺萌的 无限像白龙。。我喜欢天虎！
张咏轩Wayne®,看过,还行,2019-09-07 17:20:26,34,观感低于预期口碑，对我们这种路人也不太友好，故事整体欠缺打磨，不仅节奏拖沓，内容也不新鲜，用大半的时长铺垫了整部电影的核心思想，灵质空间和“领域”的维度技法也算不上超前，倒是人类与妖精的平衡适存给了不错的说法和佐证，引发观众对环境和环保议题的思考，作为电影的特性和结构，前一个小时基本无所作为，以主角之间苍白的相处日常，夹杂重复且漏气的幽默手法推进，不仅干煸无味又空洞漫长，后三十分钟，矛盾是非挑明，对决输赢上演，却有格局无视觉，大战火候欠缺，诟病动作戏分镜和快速切镜，大部分依靠转场，眼花缭乱下实则并无精彩，而且所有超能力使用的路数太copy经典，不算出挑，不过华语动画水准日渐稳定，制作也日趋成熟，基本功毋庸置疑，才能经受得住挑剔和考验，国漫可以继续期待！另外这个电影的配音特别出彩。★★★
突然粉碎,看过,还行,2019-09-01 16:14:37,37,叉男出动画番外了？？又一个真香+玩铁的故事罢了，风息只是非常短暂的爱了小黑一下，真正值得陪伴终生的是毒舌高冷沉迷捆绑的无限大人呀
icelove,看过,还行,2019-09-04 15:56:49,55,6-7星，很早以前就看过了加长版，目前评分虚高，都是看了点映的粉丝，公映后应该会降下来，另外我看很多人拿哪吒来对比，对不起，没得比。说正题背景美如画，这点真的很棒，但同样也导致了一个问题，漫画的角色和水彩的背景没法融到一起，让我整场都没能看进去，另外有很多地方有宫崎骏的影子，比如开篇的森林戏、最后去会馆坐的猫车、还有最后出现的会馆等等，这倒是无可厚非，也算是一种进步。剧情上还是妖和人的问题，热评一堆说剧情创新的，可能是我日本动漫看多了，标准比较高吧，我觉得一般。整部影片偏治愈和可爱，适合初、高中生，还有女朋友，有孩子的也可以一看，粉丝党的话当我没说。值得鼓励，继续加油。
你说的都对,看过,较差,2019-09-07 19:10:31,56,？？哪吒好不容易把国漫拉到了一个新level，又被这种动漫扯了下去。整个动漫处处都是日系动漫的影子，还有我熟悉的10年前风格的配音，剧情拖拖拉拉，emmmmm
发条饺子,看过,还行,2019-09-15 18:43:19,7,想象吉普力的画风配大鱼的ost，用玛丽苏网文的逻辑和情绪，讲《X战警:第一战》的故事，就差不多了。
彐眉,看过,较差,2019-09-07 15:55:07,59,为什么有这么多好评啊，导演还是适合做几分钟的剧啊！电影可不是凑够时长和炫耀各种角色设定和世界观设定，况且设定也都那么简单！！！
别和我说没用的,看过,还行,2019-09-05 14:27:15,24,很二次元，很粉丝，粉丝看了要死要活，普通人看了就那样吧
無 念。,看过,较差,2019-09-08 19:11:27,26,看完出来朋友跟我说这不就是卖萌表情包大电影吗，我深表赞同。
touminglu,看过,较差,2019-09-07 19:21:09,36,风息神泪性别认知障碍赶紧治 15年了还想当男的
托尼·王大拿,看过,较差,2019-09-28 00:25:11,10,风格与构架几乎都来自他人，揉巴揉巴捏成了现在的模样。
谢谢你们的鱼,看过,较差,2019-09-07 18:31:27,14,《X战警》+《来自新世界》+《火影忍者》+《百变狸猫》+《幽灵公主》+《龙猫》+《海洋奇缘》+《杀戮都市》+《动物管理局》+《死神》，多部影视剧、小说以及动漫作品元素、设定、情节、创意的杂糅，看完之后非常消化不良，100分钟说完世界观并且展开有效情节已经很赶了，但是片中还加入了大量的状态戏，MV式叙事非常烦人，导演的叙事能力完全配不上他的野心，罗小黑在故事中更像一个吉祥物，又卖萌又组CP的，泡面番这么做没问题，但是一个故事片来来回回搞这一套真的腻，整部电影的剪辑也是时常掉线。PS：那个风息和无限真的不是一个人配音的吗？
南悠一,看过,还行,2019-09-25 22:41:09,7,最大的问题是它的立场让我对其犹疑。故事是既有体制维护者剿灭“反叛者”的故事，尽管它看起来站在了“良知”那一边。
酒红色的egg,看过,较差,2019-09-07 16:57:08,26,我真的不懂。。。影院的人哈哈大笑的时候我是应该跟着笑吗😀中间还给看睡着了，不懂不懂，真的不懂
色烈芬_,看过,还行,2019-09-08 13:49:02,3,看美羊羊的时候觉得她烦死了，看罗小黑倒觉得挺可爱的，我这个双标狗。
穿删,看过,推荐,2019-09-07 23:42:19,11,3.5，有点失望。作为电影长片节奏很不科学，前半程入戏过慢，逃捉梗用烂消耗好感，后半场打斗戏混乱糊涂，整体还是用番剧的思路在做：疯狂卖萌＋人物成长平平，角色一堆导致叙事不集中；主题、设定甚至音乐方面，宫崎骏和《怪物之子》等日影的元素俯拾皆是，反派从极端自然主义发展到恐怖主义、人妖殊异之偏见的克服化解、现代生活空间的跨次元战斗，都是已证明安全可行的模板了，观感上就没啥创新惊喜；为了照顾观众？笑点相比番剧已经算收敛，不过纯ACG式的冷笑话依然值得点赞；师徒情kswl，今年是蓝色系清冷挂美强惨男配的天下惹（＋敖丙），反派又是紫的（风息/申公豹）；建议提前补番剧，对灵质空间、妖精会馆、玄离大人会get到更多，无限和谛听人设也颇一脉相承，看到领域内嘿咻的瞬间传送也不会懵逼了；哪吒客串像《非人哉》来的？
Enjolras,看过,力荐,2019-09-07 21:16:13,12,万万没想到，在《哪吒》刚刚登顶国漫第一的宝座不久，马上就能看到一部紧紧追赶它的作品，而且还是个“哪吒2.0”，看过的都懂！
发条橙,看过,还行,2019-09-08 16:28:39,6,整体还是可以的，至少对于路人观众来说算是很友好了。
宅咬瑶,看过,很差,2019-09-07 12:59:08,30,不是中二，是二。论不是什么人都能拍电影的典型代表……这么看饺子真有天赋
娘圈圈 瞎比比,看过,2019-09-16 21:34:58, ,3,前面信息量有点小，进入嘤嘤嘤部分就渐入佳境了。人物关系真的是磕向啊，问就是师生情～
xslidian,看过,力荐,2019-08-31 17:46:46,43,"已经十几年没见过这么灵性的作画了！粗线条但很惊艳
河野家有道菜叫MTJJ"
tangerine,看过,推荐,2019-09-07 18:09:45,7,来自一个路人真诚的赞叹，实乃粉丝效应下的一招秒棋，靠如此优秀的大电影出圈，似乎也不是不可能。它好的太过与世无争了，甚至不苛求自己去面面俱到，哪吒的肩很宽，要扛起国漫振兴的大旗，而小黑的肩很单薄，只需要讨好真心喜欢它的那一小部分人就足矣了。
Thinking,看过,力荐,2019-09-05 00:23:59,36,质量极高的作品，画面干净，小黑很萌，声优还有动画的动作设计都不输画面，远超出粉丝预期，作为萌系动画却对人类与自然，何处为家有着思考，与哪吒不能比较，不过不是因为比不上而只是因为哪吒颠覆传统，带来了新鲜感，迎合现在浮躁的社会环境，小黑始终只适合静静的观赏，虽有山珍海味但我却喜欢家里的榨菜配稀粥。不过还是不建议不喜欢萌系治愈系的去观看，省得拉低分数还劝退观众
集,看过,力荐,2019-09-06 18:15:08,28,你最爱的动漫，最后一次，纪念我们死去的爱情
飞侠式拼搏,看过,推荐,2019-09-07 12:02:06,21,"剧版《罗小黑战记》的前传，讲述了剧版小黑遇到小白之前发生的事情。剧情方面还是比较老套，人类破坏了妖精生存环境，部分妖精加以报复人类。
清新的画风，充满想象力的地铁打斗，哪吒的惊喜登场，故事温暖治愈。不过，片子其本质核心依旧是卖萌、搞笑、吐槽。
前半段有些拖沓，其原因在于要花时间向路人构建世界观。不过好在世界观构建的也还算不错，通俗简单。再加上小黑和无限、以及风息一众人寻找小黑这两条并进的线在节奏上并没有得到恰当的处理。后半段明显就流畅多了。
总结下来，虽然本片做了很大努力向路人构建了不错的世界观，但终究还是一部偏粉丝向的电影。当然，路人也能看懂，但一些小细节问题依旧会存在，比如说嘿咻到底是个什么东西。
PS：哪吒作为男生为什么要扎丸子头，终于在本片中为我们解开了疑惑，因为丸子头具有识别性。"
西帕克,看过,还行,2019-10-07 14:41:22,7,下映前抓紧补上了。主旨宫崎骏，世界观X战警，打斗七龙珠，大招黑客帝国。看似热闹，其实自己的东西并不多。非要说这波国漫有啥大卖点，可能就是卖腐吧。
三丰唐龙,看过,较差,2019-09-04 13:19:18,37,比较喜欢哪吒那种风格
李随喜,看过,还行,2019-09-07 23:34:24,18,真是过誉了。。这个动画看上去观感很放松，但真经不起细琢磨，前期节奏失控，信息量太少导致了前两幕过于冗长，小黑醒过来怎么就传送到了领域中去，没有交待就这样划过去了，让普通观众十分迷惑。。最遗憾的是风息这个人物的单薄和无塑造，让剧本原本倾向没有绝对的正义和邪恶的设定，划向了风息的行为和动机，成为了令人齿寒的原教旨主义恐怖分子。。这一切让这个故事实在太过于扁平了。。非常遗憾。。。
五月的星辰,看过,力荐,2019-08-31 16:19:00,47,"有生之年，狭路相逢，终不能幸免。。。
无限好苏"
塔塔君Minkun,看过,推荐,2019-09-07 18:07:05,4,人人都想学宫崎骏，也不少人想学细田守——包括无影作画风格，但并不是每家都学的不让人生厌的且有些好感的。至少，不要瞎学瞎跪舔周星驰。
壹安²,看过,推荐,2019-09-24 22:35:05,3,萌宠，养成系，X战警，火影忍者…甚至还有一丢搞笑日和风，导演真正是心底充满温暖和善良的年轻人啊，罗小黑是一部看完能让你充满暖意的治愈国漫，让人没办法不喜欢。
坍塌,看过,还行,2019-09-08 23:12:26,12,《千与千寻》《少年派》《X战警》《火影忍者》就能想到太多太多影子。剧情有点混乱，对话情节偏幼稚，背景和人物两个画风割裂明显，所谓剧中彩蛋简直是小儿科。笑点和泪点反正我get到。
钱森森,看过,力荐,2019-08-31 23:06:06,26,果然好好活着就会有回报的
陆支羽,看过,还行,2019-09-09 21:58:09,6,3.5。确实不算差。
朴不程,看过,还行,2019-09-12 15:24:07,3,TV的风格是治愈、蠢萌、冷笑话无厘头的轻松日常，加之一点玄幻剧情。大电影加了一段冗长的剧情，打打杀杀，又是环保又是禁断师徒恋。还是喜欢TV番剧的风格，不如好好续更萌有生之年系列啊喵(>^ω^<)。7.1
大海里的针,看过,推荐,2019-09-07 16:25:31,6,喜羊羊大战宇智波斑，哪吒乱入。
诸葛若见,看过,推荐,2019-09-07 13:14:36,10,人类和妖精共存，奇幻与人文结合紧密。黑猫形态下的罗小黑傲娇且慵懒，养猫的人被萌到了。
Panda的阴影,看过,力荐,2019-09-07 23:49:38,15,2017.08.20：《罗小黑战记》，现在最爱的国产动画剧集，没有之一，很是期待电影版。→ 2019.09.07：《罗小黑战记》，最近最爱的国产二维动画电影，没有之一！→ 2019.09.09：影院二刷完毕。或许是MTJJ木头受到的潜移默化影响，或许是他别出心裁的致敬，或许是我自己观片量多、联想力丰富的原因，观影过程中联想到宫崎骏动画（《千与千寻》《幽灵公主》《龙猫》…）《火影忍者》《少年派的奇幻漂流》《百变狸猫》等等作品，也注意到各种妙趣横生的小彩蛋：MTJJ→菜单，超市，建筑楼顶广告牌，MT新闻、值钱玉佩、坑神网咖、瞬间石化自助加油站、北斗企鹅KTV广告牌、彼尔德地铁广告牌……小黑说“哪吒是男的”算是对《大圣归来》“哪吒是女的”的纠正。另外，感觉可能因为时长的缘故删掉了一些剧情戏和动作戏？若是如此，希望以后能出个加长完整版！！-9728
SydneyCarton,看过,推荐,2019-09-09 20:52:28,10,三星半。非粉丝，之前没看过其他版，但也完全没有出圈入圈的问题。制作略糙、叙事技法上也有挺多问题，前十五分钟乱得没法入戏、故事模板也不新鲜，但是……好看。至少在我这，比那个塌鼻子熊孩子好看多了，完全没有融入障碍，大世界观和细节做得非常好，让我想起那部死在半路上的《魁拔》。
Chris  一切由无聊开始,看过,推荐,2019-10-21 15:38:57,2,很好玩。。很有意思，最重要的是也很有特色！没什么多说的，观感很好！（两天后想想，原创性不高，很多方面都是来源于这几十年来的各种经典漫画、电影的设定。所以这种动画虽然挺好看的，但不可能成为一种风格，得拿出自己的东西才能在动画电影中占有一席之地。）
Cycble,看过,推荐,2020-01-04 00:14:24,1,之所以不能消灭人类，无非是人类站在食物链的顶端，那么多被人类灭绝的动物说什么了，如果是他们主宰这个星球，要被首先灭绝的肯定是人类啊。和人类和平相处不是必然，只是面对人类的强势霸凌，妥协只是生存之道。和人类对抗的，都被人类当做敌人首先消灭掉罢了。所以，最后也不过是物竞天择，适者生存。
SebMia,看过,还行,2019-09-18 21:44:29,8,国产动画现在真是过誉严重，观众总是美其名曰鼓励鼓励。这就好比自己总是考不及格的孩子突然考及格了一次，然后就满天下的夸自己的孩子聪明绝顶，这样的鼓励方式对孩子的发展多半是不利的吧。不及格到及格，值得鼓励，但不值得吹捧；及格就是及格，并不能因为原本的成绩而变成优秀。国产动漫，还有很长一段路要走。
蒙娜福子,看过,还行,2019-09-06 00:29:40,34,普通，从画面到剧本都普通的不得了，粗线条的画风并不那么适合影院，在几分钟的泡面番中确实不违和，但在大屏幕和一百分钟的时长下，画面显得过于简单了，人物缺少层次感。更别说这俗套到不能再俗套的剧情，最后煽情煽的我呲牙咧嘴看不下去。番剧中让人意想不到的笑点在电影中几乎没发挥出来。虽然可以理解是导演经验不足所致，但还是有些失望，希望以后会有改进吧。
kakakarl,看过,推荐,2019-09-07 23:01:28,12,"“你看过一个人和一个猫科动物在海上漂流的故事吗？”“少年派？”“我说的是罗小黑～”情怀比重更大，所以罗小黑为什么会离开师傅去偷天明珠？"
中原奸商顾小五,看过,力荐,2019-09-03 22:28:26,44,"路人不用担心看不懂，粉丝不用担心和tv不一样。
《罗小黑战记》电影是足够成熟独立完整的作品，又与tv一脉相连。
你会发现它的灵魂还是那个灵魂——治愈的灵魂，温柔的灵魂，有趣的灵魂，可爱的灵魂，匠心的灵魂。
我想，罗小黑标志之一的有生之年梗，比起认真的催更，绝大多数的应该是在以一种调侃的方式告诉所有人:它是如此值得等待。
而电影《罗小黑战记》会告诉你，它没有辜负这一份等待。"
feeling,看过,推荐,2019-09-01 18:27:17,18,我预感：继藕饼之后的又一对热CP要诞生了！反差、对立、养成路线真是颠扑不破的萌点，加之幽默感出色，大可补回开篇衔接散乱的缺陷。能明显感受到宫崎骏元素的影响，无限大人让人联想起白龙。
噢哈哈哈哈哈哈,看过,较差,2019-09-07 11:14:42,33,两星给壁纸，这是儿童电影吧？配音让我觉得我是弱智
Z星驰007,看过,推荐,2019-10-18 19:56:35,1,性冷淡和话痨多动症的人在囧途之旅有很多笑点，猝不及防。只是小黑被发现是万中无一的绝世高手也是后来的事情啊，怎么从流浪猫开始就成为了每个人都哄着、保护者的C位主角？人类生态平衡的母题还是老生常谈，虽然没有新意，但借此发展出来一个可爱的故事也是很有看点的。
zzmmxx,看过,较差,2019-09-07 10:39:32,45,不是所有的片子都叫哪吒，也不是所有的动画电影都能占据天时地利人和。再补几点感受：优点：一是故事还可以，整体画面很舒服；二是角色反转挺大的，你以为的好人可能并不一定是好人。缺点：一是我觉得我被强行按头磕cp了；二是有碰瓷哪吒的嫌疑（不知道是两部片子有合作还是怎样）；三是一些角色出现的挺没必要的，比如风息的几个毫无存在感的队友。两优三差，这是我的看法～
鬼腳七,看过,推荐,2019-09-04 10:35:00,17,前半段进入太慢了，加上中二装逼人设，对于非粉丝不太友好，但是推进之后还是很可看的。很喜欢在现代都市里展开故事的设定，像是地铁战、疏散人群、高潮之前那场预热，节奏火候都到位。当然人与妖之间共存还是敌视，这种主题太老了就不说了，只不过放在罗小黑不谙世事的年龄上来讨论的话，还有一点朴素的润物之功。
芥末蘸酱,看过,还行,2019-09-01 16:58:53,5,罗·天行者·小黑的崛起。
Shine,看过,推荐,2019-09-12 17:40:39,4,"海上那段让我想起了《少年PI》，很有想象力，笑点生活化又高级。很多梗埋起来了，比如哪吒衣服身上的""Na Za""就笑死我了。。。前半段节奏偏慢，但是电影看起来非常轻松非常治愈。"
冬惊,看过,推荐,2019-09-07 18:58:03,7,小黑多当会儿猫吧，太可爱了
Great Lantern,看过,较差,2019-09-07 19:27:56,25,两星半。感觉就像是一部纯粉丝向的动画合集。叙事节奏实在乏力，前半段剧情进展十分缓慢，后半段又过于潦草。中间的双线并行带来的更多是剪辑上的混乱而非叙事上的紧凑。出场人物虽然挺多，但都没能得到深入的刻画，而人物间的情感勾连也不算有说服力。动作设计所呈现出的效果更是灾难，视觉冲击力为零。全片非常多的篇幅都像是被刻意用于回答“这种能力是什么”“那个地方是什么”等等这种本应由合理的情节推进自然带出的问题而设置的。即便如此，整部电影的世界观塑造到最后对非粉丝来说依然是不够清晰的。虽然小黑确实很萌，以及片中那些不多的关于人妖共存的发散性思考还算有些亮点，但整体而言，本片离真正的“电影”还是有些距离的。也许这个风格，这个题材还是更适合主打短小和卖萌的泡面番。P.S.结尾有某个今年夏天很火的人物客串哈哈
沉甸甸,看过,力荐,2019-09-07 20:29:00,12,出乎意料的好看！虽然在其中能看到一点《萤火之森》《幽灵公主》《fate》以及万磁王一闪而过的影子，但是不妨碍它好看！2D打斗已经在其各方面的限定内做到尽可能地具有观赏性。人设可爱，是那种能让人吃得下的cp！搞笑梗也真的很好笑，不是屎尿屁结巴胖子那种。比本年度风很大的某3D动画不知道高到哪里去了。
猫腻鱼,看过,力荐,2019-09-14 22:19:13,4,"抢栖地森林兴土木，逃生天人妖势水火。
惊梦魇暗巷遽遇险，解重围同类忽现身。

风息传送巧返离岛，小黑随访喜得新家。
临强敌朋侣作星散，陷软禁孑身成孤雁。

布灵介众妖精施法，渡苦海大无限扎筏。
执法官插翅难飞远，罗小黑望洋兴叹繁。

无限授业灵质空间，妖猫习得御金仙术。
毁许诺往游龙会馆，逞豪夺毁画虎二胡。

（番外回：
会馆中离心分战和，山洞里秉烛话正邪。
闷葫芦修炼厨艺苦，小妖精初尝尘世甜。）

狭路相逢大战人间，恻隐心动小试牛刀。
失空间怜小黑头白，树欲静奈风息大作。

拯黎民八仙各神通，矜孤勇哪吒屡碰壁。
挽狂澜单刀赴险境，醒城池双域逆残棋。

风停雨息木恨成舟，人妖殊途金石为开。
离愁依依皈依我师，前程邈邈任他风雪。

              ——《罗小黑战记》大电影观后"
细雨梧桐,看过,较差,2019-09-07 19:22:52,31,第一次觉得豆瓣的电影评分让人失望了……如果是在家观看的话，我觉得自己会在前20分钟就结束观看，画面、剧情、人设都很糟……
what'swilliam,看过,还行,2019-09-07 22:34:11,9,3星半。还是偏粉丝向了，很多小彩蛋路人get不到。1.《夏目友人帐》混搭《十万个冷笑话》，可惜既没有前者温情，又不如后者笑点多。2.小猫很可爱，但人物线条简单到我夸不出来，大决战乱石飞舞那段太糙了。3.打斗戏出乎意料有点好看，突如其来的笑点很妙。“师父~~~”4.男二号是“万磁王+蓝忘机+敖丙”，巧了，哪吒也在。5.讨论了人与自然，不同物种和谐共处的关系，但停留在肤浅层面。6.世界观不小，有小小的门槛，重要角色有小反转，勉强算小亮点。
肥老醜·殘🐰,看过,推荐,2019-09-09 13:30:26,3,孤獨太久，都不知道該如何去信任。國產動漫做得不錯，雖然日系痕跡太重，插科打諢之處反而冷場。或者只是因為我老了。@北碚萬達 with@vidonz@x-coltish
Andrew,看过,推荐,2019-09-12 21:25:39,5,整体观感还ok，能看到导演的野心和个人小趣味。设定和调度风格各种眼熟；动作画面中间帧太少，打戏空间关系没体现出来，外加人物填色无阴影、一找到机会就给画面大片留白，真是为省钱赶工期想尽办法了。四星鼓励。
盲忙,看过,推荐,2019-09-09 18:28:52,10,虽然有模仿日系的成分，还“致敬”宫崎骏，但是无论从原创性、深度还是幽默感方面，都比某票房巨作更配得上“国漫良心”这一称号，而且真的很基情啊。看到熟悉的中国城市出现在动画里，竟然第一次觉得很美。“我可以不在这里，但总有一天我们会无处可去”“这个城市住着很多妖精，他们用喜欢的方式选择一个形态生活”“风息是坏人吗？”
电影仁,看过,力荐,2019-09-08 13:26:34,9,喜欢 个人感觉真的比哪吒要好 故事非常完整 人物性格也相对饱满 最重要的是在短短的100多分钟里讲述了一个价值观 非常难得可贵 即使没看过动画系列 但依旧非常认可！
周冲,看过,很差,2019-09-08 13:30:58,15,唉，不知道说了啥
洋鸟消夏录,看过,力荐,2019-09-07 11:56:17,13,超乎想象的精彩，碾压大圣哪吒一切垃圾（不含本作哪吒大人）
有心打扰,看过,推荐,2019-09-07 20:51:50,11,从没接触剧集，对罗小黑这个名字也是一无所知，豆瓣的高分只会让我觉得是粉丝向动画。影片一开始，就觉得是一部适宜10岁以下儿童观看的卖萌片，但没想到我竟然逐渐被带入这个萌角色里，跟师父的互动成了看点。再到后面各种妖精的打斗、能力的呈现，让我感觉就像是《海贼王》里面的恶魔果实能力和《猎人》里面的念能力，乃至世界的构建都还算不错，到最后就竟然觉得还挺好看。
夜X,看过,还行,2019-09-10 19:36:48,10,完全的粉丝向电影。节奏较差。还是犯了十几年前魁拔的错误，执迷于“设定”“世界观”。主线老套，全靠稀碎的桥段撑时长。制作比之TV版火影还略有不足。战斗也没有真正有创意的设计（看看jojo甚至灵能百分百）总之……中二是一种可爱的性格，但人的审美不能停留在中二。
风临,看过,还行,2019-09-06 09:51:58,23,6.6 主打萌系，偏低龄。如果是剧集看上去会很舒服，可是作为一百多分钟的电影我有点乏味。另外，说一句这电影很普通结果招来了一堆喷子。动画粉丝都这么冲动吗？以后都不想去豆瓣以外的平台写评论了……倒是这电影让我想起高畑勋的很多作品，像《我的邻居山田君》，《辉夜姬物语》、《百变狸猫》，什么时候再去看看。
山顶野人,看过,力荐,2019-09-08 00:38:21,14,"现在是19年7月25号
定档时间9月12号
如果再跳档.我淘宝买一套zippo套装
把木头鸡鸡给点了....



------------------------------------------切割线
现在是2019年9月8日 00:39:01


白天看了首映
虽然对没看过剧场版本的人有点小小不友好
虽然没有看到小白和玄离有点小失望
虽然从跳档到提档让人崩溃边缘
虽然在等待的路上 担心自己活不到上映
虽然心里偶尔真的想把木头JJ的JJ给割了

但是电影一上映 第一时间去看首映 熟悉的画风 熟悉的配乐 熟悉的山新..

电影打算二刷 木头JJ也赚到钱了 就问下 剧场版什么时候更新啊????"
智虎蜇夜,看过,推荐,2019-10-19 17:48:50,2,小黑小黑！
忘我洗澡,看过,力荐,2019-09-09 08:59:02,11,萌，治愈，吐槽可爱，分镜给力，画面美炸，最重要的是，我超级超级超级吃无限的人设，够了。……所以下一部什么时候出？
一只特特呦,看过,力荐,2019-09-03 22:16:08,54,"点映。
既可以成为一部独立的电影，又与剧集有密切的关系。"
WiiStone,看过,较差,2019-09-07 22:56:33,29,【2019-29】粉丝向电影，不喜欢。剪辑乱、节奏怪、觉得有些莫名其妙。
若小木,看过,较差,2019-09-15 15:54:17,12,完全的粉丝向作品，人物全靠人设撑着，剧情节奏控制的奇差无比，配音声优一个比一个违和，不过挺适合小孩子看，9岁以下的那种
Vini_Kazma,看过,力荐,2019-09-07 22:46:39,7,家有小儿初长成，太治愈了！Bravo！哪吒联动太逗了，问题来了年度第一给谁？
津五渡,看过,推荐,2019-11-26 18:57:59,2,这个画风是我喜欢的，日系二次元，赏心悦目。故事有点像X战警，变种人面对人类划分为两个派别，x教授和万磁王理念之争。超出预期，打斗很燃，笑点也不错，甚是可爱，期待续集。
