用户,是否看过,评分,评论时间,有用数,评论
穷途莫问归处,看过,还行,2020-03-06 23:25:39,0,中间部分真的很爆笑，开头和结尾的设计比较糟。
只喝摩卡的狗,看过,还行,2020-03-06 19:43:13,0,喜欢动物的人，心肠都不会太坏吧
敏儿,看过,推荐,2020-02-16 15:36:20,0,屁民的生活过于辛酸了，笑不出来
颜小兽,看过,推荐,2020-02-18 02:50:46,0,虽然后半截有点无聊......但！人类扮演动物那段！让我笑的房顶都震了好吗！为了那段多给一星
刘在石的妈妈粉,看过,推荐,2020-02-12 16:14:30,5,"3.5⭐哈哈哈哈哈哈哈nh春节档最搞笑是这一部，假扮动物全程高能！虽然搞笑部分不算特别长（这可能也是评分较低的原因），但该有的玩梗效果真的很爆炸💥
文戏就是一般的俗套了，没啥好说，主要还是宣传环保。
金正峰这几年你到底经历了什么变得这么瘦？？？
【其实这个剧组上Running Man那两集更加喜感hhhhhh~】
可口可乐给了你多少钱？我百事不配吗！"
红烧忧郁丝,看过,还行,2020-03-01 13:50:39,0,扮动物很好笑
CHRISTIAN,看过,推荐,2020-02-16 16:08:45,0,喜剧效果很好，笑点的好盖住了煽情戏的不足。
西西里的朗读者,看过,还行,2020-02-14 15:49:02,0,"警察：大猩猩砸你店的监控呢？
店长：大猩猩拿走了。。。哈哈哈哈
108"
寒江雪,看过,较差,2020-02-28 17:38:30,0,二星半，有点无聊。
灯市街东口,看过,推荐,2020-02-23 21:53:42,0,很不错啊！终于不是警察或者流氓的teamwork了！模仿树獭给客人拿烟开始笑炸了哈哈哈啊哈哈哈哈哈！！！猩猩背着树獭走在铺满落叶的阳光里面 又好笑又浪漫555555555
你看什么看,看过,还行,2020-03-08 17:47:18,0,3.5 是我们正峰欧巴和春花辣妹！但编剧还能写得再粗糙一点么。精华在假扮的中段，楚巴卡自带萌点，太可爱了，对眼梗也很好笑
溺水的鱼,看过,推荐,2020-02-14 21:13:40,0,假扮动物的部分很搞笑。好不容易升华到“动物园=监狱”的问题，又搞起了野生动物园。happy end 大结局。
遇之,看过,推荐,2020-02-28 13:03:39,0,因为题材加分
普通的胖子,看过,较差,2020-02-16 01:06:07,0,有点一般 搞笑和煽情都没有做到很好
桃子最爱爱丽丝,看过,推荐,2020-03-08 11:09:09,0,太荒诞了，快进看完的。
奶泡咖啡,看过,力荐,2020-02-14 01:19:48,0,2020.2.13看
Zoom.Quiet,看过,力荐,2020-02-14 20:49:00,0,"是也乎,(￣▽￣)
漫画改编的, 韩漫....
当初看时丧萌丧萌的,
简直笑屎...

没想到电影给大一个合理的大背景后,
变成一部闹剧, 不过很好看就是...

请回答 1988 中重考20年的老哥, 真的是本色了..."
穿衬衫的袋鼠,看过,还行,2020-02-22 21:05:09,0,"6.0/10
精华都在预告"
小孩儿不哭,看过,推荐,2020-03-01 22:59:52,0,结局草率了些，挺好笑的
咕叽咕叽,看过,还行,2020-02-16 18:37:55,0,浪费了这么好的创意
费利,看过,还行,2020-02-14 17:39:35,0,挺好的
